"packet_number","registration_area","edrpou","public_name","adrg","service","основний_діагноз","кількість_унікальних_пацієнтів"
"3","ДНІПРОПЕТРОВСЬКА","01984624","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 16"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H27.8 - Інші уточнені хвороби кришталика","1"
"3","ДНІПРОПЕТРОВСЬКА","01984624","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 16"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H40.2 - Первинна закритокутова глаукома","1"
"3","ДНІПРОПЕТРОВСЬКА","01984624","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 16"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H40.8 - Інша глаукома","2"
"3","ДНІПРОПЕТРОВСЬКА","01985854","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","8"
"3","ДНІПРОПЕТРОВСЬКА","01985854","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H26.4 - Післяопераційна катаракта","10"
"3","ДНІПРОПЕТРОВСЬКА","01985854","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H27.1 - Вивих кришталика","1"
"3","ДНІПРОПЕТРОВСЬКА","01985854","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H27.9 - Хвороба кришталика, неуточнена","1"
"3","ДНІПРОПЕТРОВСЬКА","01985854","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H35.3 - Дегенерація макули та заднього полюса","1"
"3","ДНІПРОПЕТРОВСЬКА","01985854","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16 - Операції на кришталику","H40.1 - Первинна відкритокутова глаукома","1"
"3","ДНІПРОПЕТРОВСЬКА","01989585","""ЦАРИЧАНСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ"" ЦАРИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","11"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","E11.33 - Цукровий діабет типу 2 з проліферативною ретинопатією","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H16.3 - Інтерстиціальний та глибокий кератит","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H17.8 - Інші рубці та помутніння рогівки","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.1 - Травматична катаракта","3"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","143"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.4 - Післяопераційна катаракта","6"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H27.1 - Вивих кришталика","7"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H33.3 - Розриви сітківки без відшарування","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H33.5 - Інші форми відшарування сітківки","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H35.2 - Інша проліферативна ретинопатія","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H35.3 - Дегенерація макули та заднього полюса","4"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H40.1 - Первинна відкритокутова глаукома","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H40.3 - Глаукома вторинна внаслідок травми ока","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H40.4 - Глаукома вторинна внаслідок запального захворювання ока","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H40.8 - Інша глаукома","3"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H43.1 - Крововилив у склоподібне тіло","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H44.0 - Гнійний ендофтальміт","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H44.2 - Дегенеративна міопія","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","Q12.0 - Вроджена катаракта","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","T85.2 - Ускладнення механічного походження, пов'язане зі штучним кришталиком ока","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H17.8 - Інші рубці та помутніння рогівки","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.0 - Початкова стареча катаракта","9"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.1 - Стареча ядерна катаракта","73"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.8 - Інша стареча катаракта","3"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.1 - Травматична катаракта","3"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.2 - Ускладнена катаракта","369"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H27.0 - Афакія","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H27.1 - Вивих кришталика","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H33.4 - Тракційне відшарування сітківки","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H35.3 - Дегенерація макули та заднього полюса","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H40.8 - Інша глаукома","1"
"3","ДНІПРОПЕТРОВСЬКА","26508184","""ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","S05.1 - Забій очного яблука та тканин очної ямки","1"
"3","ДНІПРОПЕТРОВСЬКА","33247526","""МЕДІКУМ-ЛК""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","2"
"3","ДНІПРОПЕТРОВСЬКА","33247526","""МЕДІКУМ-ЛК""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","33"
"3","ДНІПРОПЕТРОВСЬКА","33247526","""МЕДІКУМ-ЛК""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","10"
"3","ДНІПРОПЕТРОВСЬКА","33247526","""МЕДІКУМ-ЛК""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.1 - Стареча ядерна катаракта","34"
"3","ДНІПРОПЕТРОВСЬКА","33247526","""МЕДІКУМ-ЛК""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.2 - Ускладнена катаракта","11"
"3","ДНІПРОПЕТРОВСЬКА","38115324","""ЕКОДНІПРО""","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","42"
"3","ДНІПРОПЕТРОВСЬКА","38115324","""ЕКОДНІПРО""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.8 - Інша стареча катаракта","249"
"3","ДОНЕЦЬКА","01991139","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СЛОВ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ № 1 М. СЛОВ'ЯНСЬКА""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","59"
"3","ДОНЕЦЬКА","01991139","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СЛОВ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ № 1 М. СЛОВ'ЯНСЬКА""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","61"
